acdAcidicPka,acdBasicPka,acdLogd,acdLogp,alogp,chemblId,knownDrug,molecularFormula,molecularWeight,numRo5Violations,passesRuleOfThree,preferredCompoundName,rotatableBonds,smiles,species,stdInChiKey,synonyms,activity_comment,assay_chemblid,assay_description,assay_type,bioactivity_type,name_in_reference,operator,organism,parent_cmpd_chemblid,reference,target_chemblid,target_confidence,target_name,units,value,STATUS,SMILES_desalt
9.59,,3.99,4.0,4.01,CHEMBL377342,No,C17H20O2,256.34,0.0,No,,3.0,CCCCC12CCC(=O)C=C1c3ccc(O)cc3C2,NEUTRAL,KRTJIJLMNMEDGS-UHFFFAOYSA-N,,Unspecified,CHEMBL852960,Binding affinity to ERalpha by scintillation proximity assay,B,IC50,5,=,Homo sapiens,CHEMBL377342,"Bioorg. Med. Chem. Lett., (2006) 16:13:3489",CHEMBL206,9,Estrogen receptor alpha,nM,6450.0,intermediate,CCCCC12CCC(=O)C=C1c1ccc(O)cc1C2
9.7,,4.25,4.25,4.25,CHEMBL381298,No,C18H22O2,270.37,0.0,No,,2.0,CC(C)CC12CCC(=O)C(=C1c3ccc(O)cc3C2)C,NEUTRAL,HGRQEWVLSIZBSV-UHFFFAOYSA-N,,Unspecified,CHEMBL852960,Binding affinity to ERalpha by scintillation proximity assay,B,IC50,13,=,Homo sapiens,CHEMBL381298,"Bioorg. Med. Chem. Lett., (2006) 16:13:3489",CHEMBL206,9,Estrogen receptor alpha,nM,195.0,active,CC1=C2c3ccc(O)cc3CC2(CC(C)C)CCC1=O
9.76,,3.47,3.47,4.16,CHEMBL204025,No,C17H18O3,270.32,0.0,No,,0.0,Cc1c(O)ccc2c1OC(C)(C)c3c(C)c(O)ccc23,NEUTRAL,XQLSNCGISMACFD-UHFFFAOYSA-N,,Unspecified,CHEMBL865582,Binding affinity to ERalpha,B,IC50,58,=,Homo sapiens,CHEMBL204025,"Bioorg. Med. Chem. Lett., (2006) 16:6:1468",CHEMBL206,9,Estrogen receptor alpha,nM,468.0,active,Cc1c(O)ccc2c1OC(C)(C)c1c-2ccc(O)c1C
10.28,8.7,3.44,4.73,6.61,CHEMBL202615,No,C27H30N4O2,442.55,1.0,No,,11.0,CN(C)CCOc1ccc(cc1)\C(=C(\CCCN=[N+]=[N-])/c2ccccc2)\c3ccc(O)cc3,BASE,JTJSLKFUDOMDOL-RQZHXJHFSA-N,,Unspecified,CHEMBL867062,Displacement of [3H]estradiol from ERalpha,B,IC50,8,=,Homo sapiens,CHEMBL202615,"Bioorg. Med. Chem. Lett., (2006) 16:4:821",CHEMBL206,9,Estrogen receptor alpha,nM,13.0,active,CN(C)CCOc1ccc(C(=C(CCCN=[N+]=[N-])c2ccccc2)c2ccc(O)cc2)cc1
10.27,8.7,2.05,3.35,5.31,CHEMBL201013,No,C27H31NO3,417.54,1.0,No,,10.0,CN(C)CCOc1ccc(cc1)\C(=C(\CCCO)/c2ccccc2)\c3ccc(O)cc3,BASE,ZVSFNBNLNLXEFQ-RQZHXJHFSA-N,GSK-5182,Unspecified,CHEMBL867062,Displacement of [3H]estradiol from ERalpha,B,IC50,"15, GSK-5182",=,Homo sapiens,CHEMBL201013,"Bioorg. Med. Chem. Lett., (2006) 16:4:821",CHEMBL206,9,Estrogen receptor alpha,nM,320.0,active,CN(C)CCOc1ccc(C(=C(CCCO)c2ccccc2)c2ccc(O)cc2)cc1
7.93,,4.46,4.67,4.68,CHEMBL385279,No,C20H22O5,342.39,0.0,No,,5.0,CCCCCc1c(O)cc(O)c2C(=O)C[C@H](Oc12)c3ccc(O)cc3,NEUTRAL,NKWHELZNPRCJAS-SFHVURJKSA-N,8-N-Pentylnaringenin,Unspecified,CHEMBL909843,Displacement of [3H]E2 from human recombinant ERalpha LBD by SPA,B,IC50,8c,=,Homo sapiens,CHEMBL385279,"J. Med. Chem., (2006) 49:25:7357",CHEMBL206,9,Estrogen receptor alpha,nM,383.0,active,CCCCCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O
7.78,,6.44,6.71,6.51,CHEMBL219387,No,C24H30O5,398.49,1.0,No,,9.0,CCCCCCCCCc1c(O)cc(O)c2C(=O)C[C@H](Oc12)c3ccc(O)cc3,NEUTRAL,PGTXFXPDRFSQPT-QFIPXVFZSA-N,8-N-Nonylnaringenin,Unspecified,CHEMBL909843,Displacement of [3H]E2 from human recombinant ERalpha LBD by SPA,B,IC50,8e,=,Homo sapiens,CHEMBL219387,"J. Med. Chem., (2006) 49:25:7357",CHEMBL206,9,Estrogen receptor alpha,nM,436.0,active,CCCCCCCCCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O
,2.59,2.72,2.72,3.34,CHEMBL85826,No,C19H15N3O2,317.34,0.0,No,,1.0,COc1ccc2[nH]c3C4=Nc5ccccc5C(=O)N4CCc3c2c1,NEUTRAL,JNHSRGXMKPJTEV-UHFFFAOYSA-N,10-Methoxylrutaecarpine,Active,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,IC50,SID847814,=,Homo sapiens,CHEMBL85826,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,17183.79,inactive,COc1ccc2[nH]c3c(c2c1)CCn1c-3nc2ccccc2c1=O
9.79,8.79,5.94,7.34,7.52,CHEMBL195371,No,C29H30N2O2S,470.63,1.0,No,,6.0,Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCCCCC6)cc5)c23,BASE,YAQWQZDYWQPKLI-UHFFFAOYSA-N,,Unspecified,CHEMBL829466,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha,B,IC50,4a,=,Homo sapiens,CHEMBL195371,"Bioorg. Med. Chem. Lett., (2005) 15:11:2891",CHEMBL206,9,Estrogen receptor alpha,nM,18.0,active,Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCCCCC4)cc3)c21
7.1,2.33,2.24,2.83,3.75,CHEMBL187915,No,C13H7BrFNO3,324.1,0.0,No,,1.0,Oc1ccc(c(F)c1)c2oc3c(Br)cc(O)cc3n2,NEUTRAL,OSDJMOWFTIFDAM-UHFFFAOYSA-N,,Unspecified,CHEMBL829540,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,B,IC50,95,=,Homo sapiens,CHEMBL187915,"J. Med. Chem., (2004) 47:21:5021",CHEMBL206,9,Estrogen receptor alpha,nM,47.0,active,Oc1ccc(-c2nc3cc(O)cc(Br)c3o2)c(F)c1
7.32,,4.33,4.68,4.44,CHEMBL364092,No,C16H11ClO2,270.71,0.0,No,,1.0,Oc1ccc(cc1)c2ccc3c(Cl)c(O)ccc3c2,NEUTRAL,YHEHVRSGKUYDON-UHFFFAOYSA-N,,Unspecified,CHEMBL831155,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,B,IC50,15,=,Homo sapiens,CHEMBL364092,"J. Med. Chem., (2005) 48:12:3953",CHEMBL206,9,Estrogen receptor alpha,nM,91.0,active,Oc1ccc(-c2ccc3c(Cl)c(O)ccc3c2)cc1
9.35,,3.99,4.0,3.77,CHEMBL193726,No,C16H12O2,236.27,0.0,No,,1.0,Oc1ccc(cc1)c2ccc3c(O)cccc3c2,NEUTRAL,MBESMLNJQCOTRU-UHFFFAOYSA-N,,Unspecified,CHEMBL831155,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,B,IC50,7,=,Homo sapiens,CHEMBL193726,"J. Med. Chem., (2005) 48:12:3953",CHEMBL206,9,Estrogen receptor alpha,nM,22.0,active,Oc1ccc(-c2ccc3c(O)cccc3c2)cc1
6.16,,3.59,4.86,4.32,CHEMBL192218,No,C17H10ClNO2,295.72,0.0,No,,1.0,Oc1ccc(cc1)c2ccc3c(Cl)c(O)cc(C#N)c3c2,ACID,PEONKJNVFIKXTH-UHFFFAOYSA-N,,Unspecified,CHEMBL831155,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,B,IC50,66,=,Homo sapiens,CHEMBL192218,"J. Med. Chem., (2005) 48:12:3953",CHEMBL206,9,Estrogen receptor alpha,nM,98.0,active,N#Cc1cc(O)c(Cl)c2ccc(-c3ccc(O)cc3)cc12
8.93,1.96,4.15,4.18,6.22,CHEMBL441499,No,C32H26N2O5S,550.62,2.0,No,,5.0,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(cc4)N5CCN(CC5)C(=O)c6cccc(O)c6,NEUTRAL,SEJGMQWKNKIHGF-UHFFFAOYSA-N,,Unspecified,CHEMBL833547,Inhibition of estrogen receptor alpha,B,IC50,2g,=,Homo sapiens,CHEMBL441499,"Bioorg. Med. Chem. Lett., (2005) 15:5:1505",CHEMBL206,9,Estrogen receptor alpha,nM,1.39,active,O=C(c1ccc(N2CCN(C(=O)c3cccc(O)c3)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
9.72,7.14,5.23,5.43,5.41,CHEMBL183084,No,C27H28FNO4S,481.58,1.0,No,,6.0,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCC(F)CC5)cc4,NEUTRAL,DZOIXKJZJFFSGR-RRPNLBNLSA-N,,Unspecified,CHEMBL831072,Binding potency for human ER alpha,B,IC50,4,=,Homo sapiens,CHEMBL183084,"Bioorg. Med. Chem. Lett., (2004) 14:15:3865",CHEMBL206,9,Estrogen receptor alpha,nM,2.5,active,Oc1ccc(C2Sc3cc(O)ccc3OC2c2ccc(OCCN3CCC(F)CC3)cc2)cc1
7.78,8.25,3.2,3.65,3.96,CHEMBL187000,No,C16H12FNO3,285.27,0.0,No,,2.0,C\C=C/c1cc(O)cc2nc(oc12)c3ccc(O)cc3F,NEUTRAL,WNVKLBDWFKKZGT-IHWYPQMZSA-N,,Unspecified,CHEMBL829540,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,B,IC50,122,=,Homo sapiens,CHEMBL187000,"J. Med. Chem., (2004) 47:21:5021",CHEMBL206,9,Estrogen receptor alpha,nM,539.0,active,CC=Cc1cc(O)cc2nc(-c3ccc(O)cc3F)oc12
,,4.31,4.31,3.76,CHEMBL369979,No,C21H32O2,316.48,0.0,No,,2.0,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34CC=C)C1CC[C@@H]2O,NEUTRAL,SKEXCOMDSMNEFW-XZXJUTCTSA-N,,Unspecified,CHEMBL865276,Binding affinity to human ERalpha,B,IC50,16,=,Homo sapiens,CHEMBL369979,"Bioorg. Med. Chem. Lett., (2006) 16:4:834",CHEMBL206,9,Estrogen receptor alpha,nM,1738.0,intermediate,C=CCC12CCC(O)CC1=CCC1C2CCC2(C)C(O)CCC12
9.6,,4.5,4.5,4.47,CHEMBL381299,No,C18H22O2,270.37,0.0,No,,4.0,CCCCCC12CCC(=O)C=C1c3ccc(O)cc3C2,NEUTRAL,WFANMPSCHUWTME-UHFFFAOYSA-N,,Unspecified,CHEMBL852960,Binding affinity to ERalpha by scintillation proximity assay,B,IC50,6,=,Homo sapiens,CHEMBL381299,"Bioorg. Med. Chem. Lett., (2006) 16:13:3489",CHEMBL206,9,Estrogen receptor alpha,nM,3740.0,intermediate,CCCCCC12CCC(=O)C=C1c1ccc(O)cc1C2
9.76,,3.66,3.66,4.44,CHEMBL206584,No,C17H18O3,270.32,0.0,No,,0.0,CC1Oc2c(C)c(O)ccc2c3c(C)cc(O)c(C)c13,NEUTRAL,NXVCUJCNTBPNSZ-UHFFFAOYSA-N,,Unspecified,CHEMBL865582,Binding affinity to ERalpha,B,IC50,55,=,Homo sapiens,CHEMBL206584,"Bioorg. Med. Chem. Lett., (2006) 16:6:1468",CHEMBL206,9,Estrogen receptor alpha,nM,237.0,active,Cc1cc(O)c(C)c2c1-c1ccc(O)c(C)c1OC2C
13.67,1.04,3.92,3.92,4.02,CHEMBL212923,No,C21H18N2O,314.38,0.0,No,,2.0,O=C1CCC2(Cc3ccccc3)Cc4c(ccc5[nH]ncc45)C2=C1,NEUTRAL,RSNGIABRBFWZKL-UHFFFAOYSA-N,,Unspecified,CHEMBL866167,Binding affinity to ERalpha L384M/M421G mutant,B,IC50,1a,=,Homo sapiens,CHEMBL212923,"J. Med. Chem., (2006) 49:18:5404",CHEMBL206,9,Estrogen receptor alpha,nM,3900.0,intermediate,O=C1C=C2c3ccc4[nH]ncc4c3CC2(Cc2ccccc2)CC1
13.63,1.26,4.43,4.43,4.67,CHEMBL385358,No,C22H19FN2O,346.4,0.0,No,,2.0,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc5ccc(F)cc5)CCC1=O,NEUTRAL,SVRLWGHOCNZNAU-UHFFFAOYSA-N,,Unspecified,CHEMBL866167,Binding affinity to ERalpha L384M/M421G mutant,B,IC50,7b,=,Homo sapiens,CHEMBL385358,"J. Med. Chem., (2006) 49:18:5404",CHEMBL206,9,Estrogen receptor alpha,nM,82.0,active,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccc(F)cc2)CCC1=O
10.3,8.7,2.63,3.92,5.76,CHEMBL383533,No,C28H33NO3,431.57,1.0,No,,11.0,CN(C)CCOc1ccc(cc1)\C(=C(\CCCCO)/c2ccccc2)\c3ccc(O)cc3,BASE,KRPGZUBOFAMQPA-DQSJHHFOSA-N,,Unspecified,CHEMBL867062,Displacement of [3H]estradiol from ERalpha,B,IC50,16,=,Homo sapiens,CHEMBL383533,"Bioorg. Med. Chem. Lett., (2006) 16:4:821",CHEMBL206,9,Estrogen receptor alpha,nM,79.0,active,CN(C)CCOc1ccc(C(=C(CCCCO)c2ccccc2)c2ccc(O)cc2)cc1
7.52,,3.61,4.0,4.02,CHEMBL219577,No,C19H20O5,328.36,0.0,No,,3.0,CC(C)Cc1c(O)cc(O)c2C(=O)C[C@H](Oc12)c3ccc(O)cc3,NEUTRAL,ZYVQEHNABDHJGN-KRWDZBQOSA-N,8-(2-Methylpropyl)Naringenin,Unspecified,CHEMBL909843,Displacement of [3H]E2 from human recombinant ERalpha LBD by SPA,B,IC50,8h,=,Homo sapiens,CHEMBL219577,"J. Med. Chem., (2006) 49:25:7357",CHEMBL206,9,Estrogen receptor alpha,nM,80.0,active,CC(C)Cc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O
10.1,8.71,2.6,3.94,6.71,CHEMBL241303,No,C33H39N3O3,525.68,2.0,No,,11.0,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3cc(OCCN4CCCCC4)ccc23)c5ccccc5,BASE,FACGWONUFWMXPN-XMMPIXPASA-N,,Unspecified,CHEMBL886514,Displacement of [3H]estradiol from full length human recombinant ERalpha after 3 hrs by scintillation proximity assay,B,IC50,11f,=,Homo sapiens,CHEMBL241303,"Bioorg. Med. Chem. Lett., (2007) 17:8:2322",CHEMBL206,9,Estrogen receptor alpha,nM,8.0,active,CC(CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCN3CCCCC3)ccc12
10.1,8.68,6.62,7.91,8.5,CHEMBL240227,No,C40H45N3O3,615.8,2.0,No,,13.0,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c(c3ccccc3)n(Cc4ccc(OCCN5CCCCC5)cc4)c6ccccc26,BASE,TYMRGXPQAWWLJN-SSEXGKCCSA-N,,Unspecified,CHEMBL886514,Displacement of [3H]estradiol from full length human recombinant ERalpha after 3 hrs by scintillation proximity assay,B,IC50,12e,=,Homo sapiens,CHEMBL240227,"Bioorg. Med. Chem. Lett., (2007) 17:8:2322",CHEMBL206,9,Estrogen receptor alpha,nM,20.0,active,CC(CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccccc12
,,5.04,5.04,3.89,CHEMBL393278,No,C21H34O2,318.49,0.0,No,,0.0,C[C@]12CC[C@H]3[C@@H](CC[C@H]4[C@H]5CCC[C@@]34CC[C@@H]5O)[C@@H]1CC[C@@H]2O,NEUTRAL,RVZRQANWKGYGJQ-ZMUHBEBRSA-N,,Unspecified,CHEMBL886321,Binding affinity to human recombinant ERalpha by scintillation proximity assay,B,IC50,9,=,Homo sapiens,CHEMBL393278,"Bioorg. Med. Chem. Lett., (2007) 17:10:2944",CHEMBL206,9,Estrogen receptor alpha,nM,4990.0,intermediate,CC12CCC3C(CCC4C5CCCC43CCC5O)C1CCC2O
9.9,8.65,3.9,5.17,6.12,CHEMBL362428,No,C29H33NO4,459.58,1.0,No,,6.0,C[C@H]1[C@@H]([C@@H](Oc2cc(O)ccc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,BASE,QZFNCDFOOSETTB-FXAGJUNHSA-N,,Unspecified,CHEMBL831077,Inhibition of estrogen receptor alpha,B,IC50,3a,=,Homo sapiens,CHEMBL362428,"Bioorg. Med. Chem. Lett., (2005) 15:6:1675",CHEMBL206,9,Estrogen receptor alpha,nM,0.66,active,CC1c2ccc(O)cc2OC(c2ccc(OCCN3CCCCC3)cc2)C1c1ccc(O)cc1
6.49,,5.81,7.17,7.31,CHEMBL496,Yes,C13H6Cl6O2,406.9,1.0,No,HEXACHLOROPHENE,2.0,Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl,ACID,ACGUYXCXAPNIKK-UHFFFAOYSA-N,"Pre-op,TURGEX,HEXACHLOROPHENE,Hexa-germ,GAMOPHEN,PHISOHEX,SEPTISOL,Germa-medica,Hexachlorophene,Phiso-scrub,Germa-medica ""mg"",Hexascrub,Pre-op ii,Scrubteam surgical spongebrush,Soy-dome,Septi-soft",Active,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,IC50,SID8139957,=,Homo sapiens,CHEMBL496,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,2161.56,intermediate,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
9.72,7.59,4.24,4.65,4.66,CHEMBL434525,No,C27H27NO5S,477.57,0.0,No,,6.0,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CC6CC5CO6)cc4,NEUTRAL,OYAILXOXIFBWFX-ARSTWGPPSA-N,,Unspecified,CHEMBL831071,Binding potency for human ER alpha,B,IC50,5,=,Homo sapiens,CHEMBL434525,"Bioorg. Med. Chem. Lett., (2004) 14:15:3861",CHEMBL206,9,Estrogen receptor alpha,nM,0.7,active,Oc1ccc(C2Sc3cc(O)ccc3OC2c2ccc(OCCN3CC4CC3CO4)cc2)cc1
8.23,,4.55,4.61,4.44,CHEMBL365999,No,C16H11ClO2,270.71,0.0,No,,1.0,Oc1ccc2cc(ccc2c1)c3ccc(O)c(Cl)c3,NEUTRAL,UVRXGDFVCKYIGU-UHFFFAOYSA-N,,Unspecified,CHEMBL831155,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,B,IC50,36,=,Homo sapiens,CHEMBL365999,"J. Med. Chem., (2005) 48:12:3953",CHEMBL206,9,Estrogen receptor alpha,nM,107.0,active,Oc1ccc2cc(-c3ccc(O)c(Cl)c3)ccc2c1
8.45,2.78,4.36,4.49,4.23,CHEMBL198411,No,C15H10BrNO2,316.15,0.0,No,,1.0,Oc1ccc(cc1)c2cc(Br)c3cc(O)ccc3n2,NEUTRAL,XRUZUCBHVAMRMC-UHFFFAOYSA-N,,Unspecified,CHEMBL881884,Binding affinity for human Estrogen receptor alpha,B,IC50,13a,=,Homo sapiens,CHEMBL198411,"Bioorg. Med. Chem. Lett., (2005) 15:20:4520",CHEMBL206,9,Estrogen receptor alpha,nM,212.0,active,Oc1ccc(-c2cc(Br)c3cc(O)ccc3n2)cc1
8.19,,3.29,3.35,3.43,CHEMBL186945,No,C14H11NO3,241.24,0.0,No,,1.0,Cc1cc(ccc1O)c2noc3cc(O)ccc23,NEUTRAL,OQEKDDUAVUDQDZ-UHFFFAOYSA-N,,Unspecified,CHEMBL829540,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,B,IC50,43,=,Homo sapiens,CHEMBL186945,"J. Med. Chem., (2004) 47:21:5021",CHEMBL206,9,Estrogen receptor alpha,nM,431.0,active,Cc1cc(-c2noc3cc(O)ccc23)ccc1O
7.74,0.99,1.16,1.46,3.36,CHEMBL197667,No,C16H10N2O2,262.26,0.0,No,,1.0,Oc1ccc(cc1)c2cc(C#N)c3cc(O)ccc3n2,NEUTRAL,LGNJPIOPTLOFKV-UHFFFAOYSA-N,,Unspecified,CHEMBL881884,Binding affinity for human Estrogen receptor alpha,B,IC50,15a,=,Homo sapiens,CHEMBL197667,"Bioorg. Med. Chem. Lett., (2005) 15:20:4520",CHEMBL206,9,Estrogen receptor alpha,nM,455.0,active,N#Cc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12
,,1.97,1.97,2.15,CHEMBL382632,No,C19H30O3,306.44,0.0,No,,1.0,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34CO)C1CC[C@@H]2O,NEUTRAL,KPTQFNUKAKVGSS-JFBBCUFTSA-N,,Unspecified,CHEMBL865276,Binding affinity to human ERalpha,B,IC50,23,=,Homo sapiens,CHEMBL382632,"Bioorg. Med. Chem. Lett., (2006) 16:4:834",CHEMBL206,9,Estrogen receptor alpha,nM,6324.0,intermediate,CC12CCC3C(CC=C4CC(O)CCC43CO)C1CCC2O
9.22,,3.77,3.78,3.75,CHEMBL206440,No,C16H12O3,252.26,0.0,No,,1.0,Cc1c(O)ccc2c1OC(=O)c3cc(C=C)ccc23,NEUTRAL,ARPCLDLOZVEXFP-UHFFFAOYSA-N,,Unspecified,CHEMBL865582,Binding affinity to ERalpha,B,IC50,5,=,Homo sapiens,CHEMBL206440,"Bioorg. Med. Chem. Lett., (2006) 16:6:1468",CHEMBL206,9,Estrogen receptor alpha,nM,4590.0,intermediate,C=Cc1ccc2c(c1)c(=O)oc1c(C)c(O)ccc12
9.18,2.82,2.42,2.43,2.93,CHEMBL380844,No,C15H13NO3,255.27,0.0,No,,0.0,Cc1c(O)ccc2c1OC(=O)c3c(C)c(N)ccc23,NEUTRAL,RDSPSMPVXHZZAS-UHFFFAOYSA-N,,Unspecified,CHEMBL865582,Binding affinity to ERalpha,B,IC50,12,=,Homo sapiens,CHEMBL380844,"Bioorg. Med. Chem. Lett., (2006) 16:6:1468",CHEMBL206,9,Estrogen receptor alpha,nM,14300.0,inactive,Cc1c(O)ccc2c1oc(=O)c1c(C)c(N)ccc12
7.45,,2.48,2.75,2.59,CHEMBL383753,No,C16H15NO5S,333.36,0.0,No,,2.0,Cc1c(O)ccc2c1OC(=O)c3c(C)c(NS(=O)(=O)C)ccc23,NEUTRAL,YDPNHHGRSZZASJ-UHFFFAOYSA-N,,Unspecified,CHEMBL865582,Binding affinity to ERalpha,B,IC50,13,=,Homo sapiens,CHEMBL383753,"Bioorg. Med. Chem. Lett., (2006) 16:6:1468",CHEMBL206,9,Estrogen receptor alpha,nM,4258.0,intermediate,Cc1c(O)ccc2c1oc(=O)c1c(C)c(NS(C)(=O)=O)ccc12
8.83,,4.63,4.65,4.69,CHEMBL206406,No,C14H8Br2O3,384.02,0.0,No,,0.0,Cc1c(O)ccc2c1OC(=O)c3c(Br)cc(Br)cc23,NEUTRAL,XZVKALIVWLRZAJ-UHFFFAOYSA-N,,Unspecified,CHEMBL865582,Binding affinity to ERalpha,B,IC50,14,=,Homo sapiens,CHEMBL206406,"Bioorg. Med. Chem. Lett., (2006) 16:6:1468",CHEMBL206,9,Estrogen receptor alpha,nM,597.0,active,Cc1c(O)ccc2c1oc(=O)c1c(Br)cc(Br)cc12
8.94,,4.45,4.47,4.43,CHEMBL204056,No,C15H11BrO3,319.15,0.0,No,,0.0,Cc1cc(Br)c2c(c1)C(=O)Oc3c(C)c(O)ccc23,NEUTRAL,JOZIANFGUFWKJB-UHFFFAOYSA-N,,Unspecified,CHEMBL865582,Binding affinity to ERalpha,B,IC50,21,=,Homo sapiens,CHEMBL204056,"Bioorg. Med. Chem. Lett., (2006) 16:6:1468",CHEMBL206,9,Estrogen receptor alpha,nM,3120.0,intermediate,Cc1cc(Br)c2c(c1)c(=O)oc1c(C)c(O)ccc12
9.0,,5.35,5.36,4.9,CHEMBL381697,No,C17H15BrO4,363.2,0.0,No,,1.0,COc1c(C)c(Br)c2C(=O)Oc3c(C)c(O)ccc3c2c1C,NEUTRAL,IWDLFWORFMDTLN-UHFFFAOYSA-N,,Unspecified,CHEMBL865582,Binding affinity to ERalpha,B,IC50,28,=,Homo sapiens,CHEMBL381697,"Bioorg. Med. Chem. Lett., (2006) 16:6:1468",CHEMBL206,9,Estrogen receptor alpha,nM,225.0,active,COc1c(C)c(Br)c2c(=O)oc3c(C)c(O)ccc3c2c1C
9.12,,2.99,3.01,3.44,CHEMBL204922,No,C15H12O4,256.25,0.0,No,,0.0,Cc1c(O)ccc2c1OC(=O)c3c(C)c(O)ccc23,NEUTRAL,JLALBSSBYZKONR-UHFFFAOYSA-N,,Unspecified,CHEMBL865582,Binding affinity to ERalpha,B,IC50,29,=,Homo sapiens,CHEMBL204922,"Bioorg. Med. Chem. Lett., (2006) 16:6:1468",CHEMBL206,9,Estrogen receptor alpha,nM,159.0,active,Cc1c(O)ccc2c1oc(=O)c1c(C)c(O)ccc12
8.89,,2.65,2.67,2.95,CHEMBL206600,No,C14H10O4,242.23,0.0,No,,0.0,Cc1c(O)ccc2c1OC(=O)c3cc(O)ccc23,NEUTRAL,JVSYWKIVBHXUKB-UHFFFAOYSA-N,,Unspecified,CHEMBL865582,Binding affinity to ERalpha,B,IC50,30,=,Homo sapiens,CHEMBL206600,"Bioorg. Med. Chem. Lett., (2006) 16:6:1468",CHEMBL206,9,Estrogen receptor alpha,nM,654.0,active,Cc1c(O)ccc2c1oc(=O)c1cc(O)ccc12
8.9,,2.99,3.01,3.44,CHEMBL206227,No,C15H12O4,256.25,0.0,No,,0.0,Cc1cc(O)c(C)c2OC(=O)c3cc(O)ccc3c12,NEUTRAL,MYRBSEJLTFPTDV-UHFFFAOYSA-N,,Unspecified,CHEMBL865582,Binding affinity to ERalpha,B,IC50,32,=,Homo sapiens,CHEMBL206227,"Bioorg. Med. Chem. Lett., (2006) 16:6:1468",CHEMBL206,9,Estrogen receptor alpha,nM,488.0,active,Cc1c(O)cc(C)c2c1oc(=O)c1cc(O)ccc12
13.69,1.31,5.13,5.13,4.8,CHEMBL211816,No,C20H24N2O,308.42,0.0,No,,4.0,CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)CC,NEUTRAL,BRFOVRDNLUKMTR-FQEVSTJZSA-N,,Unspecified,CHEMBL868001,Binding affinity to human ERalpha,B,IC50,10,=,Homo sapiens,CHEMBL211816,"Bioorg. Med. Chem. Lett., (2006) 16:15:3896",CHEMBL206,9,Estrogen receptor alpha,nM,93.0,active,CCCCC12CCC(=O)C(CC)=C1c1ccc3[nH]ncc3c1C2
